image_path,split,label,timestamp,source
data/processed/train/general/guate_guate_indigenous guatemala_1756088826_9bf7ffdc_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing brand_1756102665_332f6be8_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_vegan clothing guatemala 2025_1756102311_61597042_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_peten clothing 2025_1756101651_90036762_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_trends guatemala_1756088122_46db9531_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_dresses guatemala_1756085821_75647000_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_indigenous guatemala_1756088912_780db207_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_peten clothing 2025_1756101664_32a92840_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_clothing guatemala_1756085955_92efaf81_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_dresses_1756085250_9683edcc_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_rural clothing guatemala 2025_1756102335_07acfc35_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_teen clothing guatemala 2025_1756099582_48488582_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_clothing guatemala_1756085793_7fe73260_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pexels_com_1756079137_0a917c3a_aug_3.jpg,train,general,2025-09-06,global
data/processed/train/general/2025_2025_xela clothing 2025_1756101729_06f1d862_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_senior clothing guatemala 2025_1756100195_b29581ef_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pixabay_com_1756078633_f81ecf98_aug_2.jpg,train,general,2025-09-06,global
data/processed/train/general/2025_2025_guatemala clothing distributor_1756102930_d6a36ac8_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_guatemala style_1756089558_f00cc83f_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_tradicional guatemala_1756088866_92e87dbf_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_young clothing guatemala 2025_1756099810_948093b6_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pixabay_com_1756055510_8285d697_aug_1.jpg,train,general,2025-09-06,global
data/processed/train/general/2025_2025_vegan clothing guatemala 2025_1756102330_09b0fef2_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pixabay_com_1756072520_a9b4ebf7_aug_3.jpg,train,general,2025-09-06,global
data/processed/train/general/guate_guate_clothing guatemala_1756085819_75154c1d_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_vegan clothing guatemala 2025_1756102228_f8d3254e_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_dresses_1756085204_b4df2cad_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_glamour_1756085310_38ce5233_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_xxl clothing guatemala 2025_1756101039_c9b6af9f_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_minimalist clothing guatemala 2025_1756099364_5864e9bc_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_engineer clothing guatemala 2025_1756100065_9223561c_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_modelo_1756085409_e04923dc_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_indigenous guatemala_1756088775_0f9c9722_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_teen clothing guatemala 2025_1756099915_db030930_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing brand_1756102802_8d4459e8_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_minimalismo guatemala 2025_1756103788_0b9c2c1a_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_huehuetenango clothing 2025_1756101970_fc88e9b3_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_engineer clothing guatemala 2025_1756099953_ad162a0f_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing exporter_1756103056_3edb9ce3_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_teen clothing guatemala 2025_1756099996_562ab2d6_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_medium size clothing guatemala 2025_1756100687_c388be96_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_senior clothing guatemala 2025_1756100046_09b0fef2_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_contemporaneo guatemala_1756086468_2bb41cf7_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_xxl clothing guatemala 2025_1756100948_43517e17_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_senior clothing guatemala 2025_1756099969_4a0845ab_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_marcas guatemala_1756088543_15866894_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_rural clothing guatemala 2025_1756102428_9400d4c5_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_leather clothing guatemala 2025_1756099619_e14ebba0_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing exporter_1756103209_058dd63c_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_style guatemala 2025_1756099254_0b9c2c1a_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_striped clothing guatemala 2025_1756100635_a6b326d5_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_tradicional guatemala_1756088947_67893522_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_minimalist clothing guatemala 2025_1756099503_8ac8008c_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_teen clothing guatemala 2025_1756099648_e6e95e24_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_young clothing guatemala 2025_1756099816_6bbb9d4c_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_marcas guatemala_1756088607_34d5b257_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_dresses_1756085276_156d704b_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_guatemala style_1756089490_618d74f7_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/aggressive_harper's bazaar_style_1756081446_cfc881fd_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pixabay_com_1756072442_6c7aa9e3_norm.jpg,train,general,2025-09-06,global
data/processed/train/general/web_pixabay_com_1756072425_aced8a58_aug_2.jpg,train,general,2025-09-06,global
data/processed/train/general/guate_guate_trends guatemala_1756085889_a0a9505a_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_animal print clothing guatemala 2025_1756100946_2b781f15_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_style guatemala_1756085713_e4649e5f_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pexels_com_1756079168_2521be43_norm.jpg,train,general,2025-09-06,global
data/processed/train/general/guate_guate_guatemala style_1756089600_8d60f8f8_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_guatemala style_1756086425_fdc0fbd0_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_tradicional guatemala_1756088807_1686b110_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_traditional dress guatemala_1756089423_ec5a6bd5_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_tailor guatemala_1756099085_192e2ae9_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_contemporary guatemala_1756089200_36b3a2be_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing distributor_1756102807_c3498747_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_style_1756085441_29bb58d9_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_brands guatemala_1756088499_cf7ee01b_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing market_1756102770_362f7df7_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_indigenous guatemala_1756088804_53894384_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_guatemala style_1756086456_edfd0fa8_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_brands guatemala_1756088519_e16d237e_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/processed_enhanced_1756017223_b65a886f_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_teen clothing guatemala 2025_1756099746_8b8fd546_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_contemporary guatemala_1756089239_fb298d3b_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_contemporary guatemala_1756089234_83a85810_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_artisan clothing guatemala 2025_1756101591_33c9ef75_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_medium size clothing guatemala 2025_1756100865_38a07fcc_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_brands guatemala_1756088554_be152f50_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_young clothing guatemala 2025_1756099828_2db24da3_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_tendencias chapinas_1756089815_c25cd3ff_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_recycled clothing guatemala 2025_1756101955_ad162a0f_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_minimalist clothing guatemala 2025_1756099462_f8d3254e_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_xxl clothing guatemala 2025_1756101092_e7c1f820_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_huehuetenango clothing 2025_1756101891_d5a6adbd_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_recycled clothing guatemala 2025_1756102185_381aef6d_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_contemporary guatemala_1756089213_d827979a_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pixabay_com_1756072919_0625e069_norm.jpg,train,general,2025-09-06,global
data/processed/train/general/google_google_dresses_1756085246_df671576_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_contemporaneo guatemala_1756086261_31713957_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_medium size clothing guatemala 2025_1756100903_867aa55e_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_normcore guatemala 2025_1756103966_28bebade_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing distributor_1756102971_e73ee226_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_engineer clothing guatemala 2025_1756100030_898de25e_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_dresses guatemala_1756085843_176e9f3b_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_indigenous guatemala_1756088761_c7aba101_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing exporter_1756102992_7e3434e9_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_chiquimula clothing 2025_1756101853_e7a4c211_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_vegan clothing guatemala 2025_1756102219_b94bf13d_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_modelo_1756085416_366aabce_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_artisan clothing guatemala 2025_1756101456_a58fb814_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_dresses guatemala_1756085884_94f3d3c4_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_indigenous guatemala_1756088989_69fe38ca_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pexels_com_1756055733_2521be43_norm.jpg,train,general,2025-09-06,global
data/processed/train/general/2025_2025_rural clothing guatemala 2025_1756102756_76906f64_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_trends guatemala_1756088398_4f5fb6f3_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pexels_com_1756073086_51568d8a_aug_3.jpg,train,general,2025-09-06,global
data/processed/train/general/web_pexels_com_1756055712_6e4da1ec_aug_3.jpg,train,general,2025-09-06,global
data/processed/train/general/2025_2025_medium size clothing guatemala 2025_1756100687_c388be96_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_regional clothing guatemala 2025_1756101525_cb37b181_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_contemporary guatemala_1756089035_86c20f82_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pixabay_com_1756072526_876e92c5_aug_3.jpg,train,general,2025-09-06,global
data/processed/train/general/guate_guate_tradicional guatemala_1756088824_4a658456_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_clothing_1756085471_f768f96c_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing store_1756102630_84b1dc99_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing store_1756102414_8f051af9_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_style guatemala_1756085694_7a3b2076_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing brand_1756102657_30eac5f8_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_regional clothing guatemala 2025_1756101371_0b928831_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_xela clothing 2025_1756101494_5f14dbf4_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_adult clothing guatemala 2025_1756099779_f8d3254e_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_indigenous guatemala_1756088782_8fcaa0b3_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_animal print clothing guatemala 2025_1756100936_d436d936_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_teen clothing guatemala 2025_1756099955_8e5b7b4b_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_estilista guatemala_1756099175_74294efc_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_tendencias chapinas_1756089721_e7bcb2db_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/fast_3_0_1755997236_d6af1016_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_leather clothing guatemala 2025_1756099978_d9b61cdc_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_dresses guatemala_1756085808_29954785_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pixabay_com_1756072818_4fc0329a_norm.jpg,train,general,2025-09-06,global
